Provider ID,Procedure codes/CPT Code,Billing frequency,Patient ID,Total amount,Doctor,Hospital,Diagnosis Report,Discharge Summary,Prescriptions and Bills,Hospital Bills,Insurance Company Name,Fraud history approval/rejection status,Contact Details,Network Partners,Benefits,Policy Number,Policy type,Renewal Date,Claim limits,Premium amount,Start Date,End Date,Bank Account,Policy Number (Claim),Policy Holder Name,Address,Phone Number,Email,Covered,Hospitalized Date,Treatment expenses,Claim Documents Submitted,Policy Name
98525842-c676-4545-a751-6e1e5a8f51be,CPT-54005,Annually,1669f3b2-782c-44f8-ab0b-173dbfab8523,2599,Dr. Robert Saunders,Graham-Gibson,Treatment: Administered antipyretics and managed symptoms of dengue hemorrhagic fever.','Admission Start Date:02-12-2021; Admission End: None; Treatment: Treatment: Administered antipyretics and managed symptoms of dengue hemorrhagic fever.'',Already yet color.,59179,"Porter, Carey and Martinez",Approved,001-818-327-4218x9968,Wilson PLC,Dental Treatment Coverage,4597aa59-6ebe-4e19-952f-f8c09a93d1c1,Individual,09-02-2021,6612,258,16-05-2020,14-06-2021,GB50MPIU76173968649649,4597aa59-6ebe-4e19-952f-f8c09a93d1c1,Karen Tran,"7666 Nancy Springs Apt. 103 Harrisview, NC 69061",+1-592-734-8883x9460,earl47@yahoo.com,Yes,02-12-2021,3474,Yes,Senior Citizen Health Insurance Plans
8af1696f-59ad-4528-b453-45a131771809,CPT-63967,Monthly,f101b4f1-19ba-4b0c-937a-5c0f8676db59,39181,Dr. Mrs. Samantha Church,Perry-Henry,Treatment: Performed minor surgery for injury repair.','Admission Start Date:17-08-2024; Admission End: 04-01-2025; Treatment: Treatment: Performed minor surgery for injury repair.'',Up peace movie trouble item.,15402,Brown-Roberson,Rejected,+1-886-809-9836x590,"Robinson, Hayes and Fox",Mental Health Care,f63810bd-247e-4c6f-86c8-5a3886dce5a2,Individual,14-11-2024,19585,860,30-07-2023,25-02-2025,GB91ZQHS61054893709570,f63810bd-247e-4c6f-86c8-5a3886dce5a2,Melanie Vazquez MD,"041 Ortega Summit Lake Timothyton, OH 84785",946-017-1612x494,sanchezdavid@yahoo.com,No,17-08-2024,5815,No,Comprehensive Health Plan
8a135bd7-a373-47b9-b80c-65ae52a7fe62,CPT-30521,Monthly,ec94c17a-780e-4fd8-8078-1b8df12ef455,7978,Dr. Christopher Lewis,"Flowers, Stephens and Jackson",Treatment: Provided counseling for mental health support.',Election analysis message. Particularly many bad fear.,Customer official present throw truth show south.,17509,Rollins-Trevino,Rejected,570.536.6546,"Gonzalez, Meyer and Cox",Hospitalisation Benefits,68f774c9-fe58-4ec3-b3ee-03d80588d774,Corporate,10-01-2024,56824,368,14-09-2023,09-08-2024,GB93JKCB85115863720265,68f774c9-fe58-4ec3-b3ee-03d80588d774,Jeffrey Cabrera,"69360 David Prairie Apt. 210 Lake Dawn, AR 74110",055.045.5149x96266,barnesdebra@gaines.com,No,19-02-2022,8354,Yes,Comprehensive Health Plan
ff968c13-8130-4776-b35e-9bd5c6af8e3f,CPT-69005,Annually,7336cbe9-8900-49ed-9db7-dea50ddb929f,77657,Dr. Elizabeth Price,"Randall, Williams and Maldonado",Treatment: Managed acute pulmonary embolism through anticoagulation therapy under close supervision.',Price full short company claim many. Which under run full let left through student.,Civil right especially.,80893,Franklin and Sons,Rejected,(148)037-8996x012,Contreras-Avery,Covers Ambulance Fees,ed424a42-c78a-4ca9-83f7-12f378e73da8,Individual,26-01-2025,46447,809,14-09-2024,05-05-2025,GB54GPDE17476488026087,ed424a42-c78a-4ca9-83f7-12f378e73da8,Brian Bradley,"0728 Gonzalez Islands Gentrybury, ND 53357",050.543.4616x668,gonzalezpatrick@gmail.com,No,09-04-2023,4069,No,Senior Citizen Health Insurance Plans
fd7179f0-13b2-4903-8c9d-1650c4577358,CPT-22314,Monthly,a7085d1d-22e1-4f12-a24d-b76d101ec9e1,10205,Dr. Donald Taylor,Davis-Mcclain,Treatment: Provided intravenous fluids and electrolyte therapy for severe dehydration.',Make still last good professor share read. Town we bag trade glass list which.,Clearly little blood before agency.,59911,Grimes-Jacobson,Approved,280-680-3612x7133,Pearson-Martin,Mental Health Care,eaada73a-30b1-4174-84c9-a880b0012c4e,Individual,24-02-2025,96556,976,22-07-2022,06-03-2025,GB36MXDX98293398382130,eaada73a-30b1-4174-84c9-a880b0012c4e,Kevin Nelson,"0871 Manuel Circles Port Brianville, IL 17022",(007)741-1563x9064,suzanneolson@anderson.org,Yes,29-08-2023,3404,Yes,Comprehensive Health Plan
389cbf6a-ff98-43c3-9e2d-8d7a050e65cf,CPT-95898,Annually,e388a0e9-f5a0-4d2e-af9a-3b6c85acd197,96663,Dr. Sherry Cooper,Barnes-Cook,Treatment: Administered bronchodilators and oxygen therapy for chronic obstructive pulmonary disease (COPD).',Song campaign leader claim hot without. Magazine yet foreign never.,Change book again meet air teach six.,41675,"Martin, Valdez and Ingram",Rejected,+1-625-644-3342x041,Robinson Ltd,Mental Health Care,af8a1113-8203-4e36-b78d-629046459186,Corporate,03-05-2023,68559,829,10-07-2022,26-07-2023,GB75YFMI42116771748089,af8a1113-8203-4e36-b78d-629046459186,Thomas Fox,"6817 Richardson Rue Apt. 401 East Joseph, WA 12014",407.934.6840,destinysmith@ward-bryant.com,Yes,02-06-2024,501,Yes,Comprehensive Health Plan
b885f797-7565-4196-bb97-090ac4991a1f,CPT-55823,Quarterly,b329cb6b-fbea-4553-952f-0906d01267dd,57413,Dr. Angela Vaughn,Griffith-Becker,Treatment: Performed cataract removal and implanted intraocular lens.',Mean political similar smile clear.,Our east cup.,94716,"Gomez, Thornton and Wilson",Rejected,001-053-468-0718x825,Petty-Hill,Respiratory Health,51211943-2dc2-412c-8554-b88e7b2cc4aa,Family,26-12-2020,44346,697,09-12-2020,09-02-2021,GB23OTEW43976848075433,51211943-2dc2-412c-8554-b88e7b2cc4aa,Matthew Horton,"0133 Cassandra Rapid West Andrea, MO 36013",014-203-4660,margaretjohnson@gmail.com,No,23-11-2023,826,No,Senior Citizen Health Insurance Plans
bbb644d5-c69e-4320-b606-f9e4ed6d20e5,CPT-39709,Monthly,070ecd86-05fd-4c79-a928-bf322f951588,95930,Dr. Alex Ryan,"Stanley, Roberts and White",Treatment: Administered antibiotics for infection control.',Add home friend big.,Continue manage agent.,45673,"Garner, Roberts and Brown",Rejected,867.387.3154,Roberson Inc,Covers Ambulance Fees,cd49f685-03fd-4772-b80c-9fbee94fff91,Individual,03-11-2022,76209,335,15-02-2020,10-01-2023,GB52LQGV76873170255631,cd49f685-03fd-4772-b80c-9fbee94fff91,Tina Thornton,"5372 Kimberly Branch Suite 881 New Holly, SD 70834",1148020589,spencercassandra@anderson.com,No,28-03-2024,9907,Yes,Senior Citizen Health Insurance Plans
fac7e398-244f-4cac-976f-1753213284cc,CPT-18934,Monthly,6c9ee191-4cd1-417f-96f1-37fc447d7db7,6080,Dr. Amy Manning,"Morgan, Mitchell and Ramsey",Treatment: Assisted with delivery and provided neonatal care.',Break rule Congress front approach. Since style friend can against over.,Second game per glass effort measure could.,34694,Ruiz and Sons,Rejected,4976551165,Lowe-Johnson,Diabetes-Specific Benefits,42412a8e-5c27-4efa-936a-fe8d97c7ee8a,Corporate,22-08-2023,14884,930,11-05-2020,12-04-2024,GB56LTSF63810629929742,42412a8e-5c27-4efa-936a-fe8d97c7ee8a,Amanda Maddox,"91035 Elizabeth Forges Andersonshire, MA 34045",289-898-7555x45930,johnnyspence@arnold.biz,No,13-05-2020,5802,Yes,Senior Citizen Health Insurance Plans
ebf74228-bfcb-448f-95fd-8cd50d4731f8,CPT-15941,Quarterly,3ae9cccf-2818-4394-99f6-777dce865191,9164,Dr. Jodi Jones,Meyer and Sons,Treatment: Assessed pre-surgery and provided comprehensive eye care instructions.','Admission Start Date:27-01-2022; Admission End: 13-07-2023; Treatment: Treatment: Assessed pre-surgery and provided comprehensive eye care instructions.'',Movement you executive. Main sure growth such at.,97352,Fuller-Hale,Approved,001-148-128-6679x05839,"Carlson, Davis and Aguilar",Low-Cost Premium for Young People,ec2b8bc8-1543-499e-97a4-5af806834635,Individual,07-03-2023,6623,569,13-07-2022,31-10-2023,GB81VDKW63763860398717,ec2b8bc8-1543-499e-97a4-5af806834635,Luke Perez,"360 Erica Corners Suite 618 Sanchezmouth, AR 69037",729-456-5139x47775,shannonporter@hendrix.net,No,27-01-2022,6086,No,Comprehensive Health Plan
28ccbfce-eede-444a-9186-10322668ea58,CPT-74584,Annually,01b739e2-5062-4438-ad9b-419e40d0e6d5,17556,Dr. Jillian Garcia,Smith-Carlson,Treatment: Administered pain relief for post-operative recovery.',Amount scene site budget lawyer. Another note one around nature technology wife reflect.,Fire your season current something market.,80260,Zamora-Maynard,Approved,362-259-1381x801,Lin Group,Critical Disease Specific Plans,ffbbabd5-d0de-4dda-9b96-6b920095f260,Family,02-11-2024,36806,658,16-03-2022,01-11-2025,GB45FZXX05490490949217,ffbbabd5-d0de-4dda-9b96-6b920095f260,Edward Cook,"42404 Douglas Ranch Suite 881 Goodmanmouth, NH 89400",290.568.5285x458,gperez@decker.com,No,06-05-2022,5758,Yes,Disease-Specific Health Insurance Plans
f30029f6-5e14-499f-874e-442aa36a802f,CPT-57813,Monthly,78188698-e30f-4c8a-af60-59a793bd1d14,27573,Dr. David Henry,"Alvarez, King and Roberts",Treatment: Provided intravenous fluids and electrolyte therapy for severe dehydration.',Family walk source each. Summer figure environmental since international.,Share thank service election.,78660,Flores and Sons,Rejected,361.732.3138,Padilla-Mccormick,Critical Disease Specific Plans,89a13594-015c-428f-8fab-0eaef3aeef1b,Corporate,06-11-2024,27160,124,23-11-2023,11-12-2024,GB69PKLO49872887210784,89a13594-015c-428f-8fab-0eaef3aeef1b,Alejandro Trujillo,"161 Morales Islands Tiffanyville, MS 78412",(795)970-6492x2669,holly44@gmail.com,Yes,02-10-2024,6791,No,Disease-Specific Health Insurance Plans
1e6cb2ab-b7f9-4991-914f-3855617ac78f,CPT-22047,Quarterly,4a015667-7af0-4263-a025-16f0dbd5faba,13252,Dr. Claudia White,Cooper-Mckinney,Treatment: Conducted angioplasty and monitored for complications.',Even process inside their relationship push. Question citizen face bank same but rock.,Meeting tonight employee ago plan.,38433,Snyder-Martin,Approved,6663610485,"Torres, Velez and Travis",Critical Disease Specific Plans,b10224ae-082f-42c4-83a2-8e506a92784b,Individual,25-12-2024,23520,390,18-04-2022,10-01-2025,GB13BHUL88318223842882,b10224ae-082f-42c4-83a2-8e506a92784b,Matthew Garner,"72450 Michael Meadows New Allisonton, UT 47208",001-183-720-6348x854,andre12@yahoo.com,No,15-04-2021,2249,Yes,Disease-Specific Health Insurance Plans
e964750b-7527-43fe-96c6-a8641747f51e,CPT-23819,Monthly,d94a90b5-7c51-459d-bd07-a0a403ae386d,68248,Dr. Megan Vaughn,"Long, Hardy and Jennings",Treatment: Administered post-operative eye drops and advised on vision recovery.',Have control develop middle. Seem skill nature interest.,Debate around record understand.,34340,Torres Inc,Approved,001-948-264-2511,"Short, Hudson and Palmer",Hospitalisation Benefits,2f38c240-bad8-447a-a3c3-5ac807afc110,Family,04-11-2024,32959,175,06-03-2024,08-02-2025,GB31NGQW24858282562686,2f38c240-bad8-447a-a3c3-5ac807afc110,Amanda Farmer,"725 Roberts Flat Ryanmouth, SD 31914",(992)002-0338,qwilson@quinn-lowe.com,No,04-01-2021,3418,No,Senior Citizen Health Insurance Plans
9244ee68-7916-45cc-8dc6-81aa4d402460,CPT-40989,Annually,2e0a0701-04e6-403b-b96c-a35474352345,30715,Dr. Noah Williams,Clark-Foster,Treatment: Assisted with delivery and provided neonatal care.',Three by site.,Order church offer sort.,18434,Cruz LLC,Rejected,001-660-620-6360x743,"Moore, Long and Schaefer",Dental Treatment Coverage,b81ab78b-8a39-433a-afa8-c3ddcbadbacc,Individual,03-03-2025,59002,937,03-03-2025,31-10-2025,GB80YOFP48178986006795,b81ab78b-8a39-433a-afa8-c3ddcbadbacc,Cindy Tapia,"498 Bradley Alley Jenniferchester, MN 19812",001-601-019-9258,jessica50@krause-berry.com,No,21-05-2022,6926,Yes,Senior Citizen Health Insurance Plans
6553588a-598c-42a2-9ec0-d6120c7f35d4,CPT-57447,Annually,cafeeb94-cf47-4229-86b7-b41d05a84824,94309,Dr. Lisa Floyd,"Brown, Buchanan and Galvan",Treatment: Provided cardiac rehabilitation and prescribed medications for recovery.',Him soon staff fear media stay.,Nice difficult finish together home smile.,7100,Logan Inc,Approved,251-244-0935x3838,Jackson PLC,Hospitalisation Benefits,db8b09d9-0cab-4034-afe0-88cca7b0ac0f,Family,06-10-2021,38174,71,17-07-2021,25-11-2021,GB61GQUT01238052571397,db8b09d9-0cab-4034-afe0-88cca7b0ac0f,Laura Graham,"6258 Herrera Junctions Sullivanland, UT 59175",001-193-557-9943x7413,reedjames@yahoo.com,Yes,16-03-2024,6665,Yes,Comprehensive Health Plan
62b239b1-e05f-488a-80f6-89cb4d6f6c01,CPT-39180,Quarterly,6fb851ba-640f-40e4-87a9-eb44bba70b37,33912,Dr. Elizabeth Morris,Hopkins LLC,Treatment: Administered pain relief for post-operative recovery.',Position those can near position.,Interest program live.,23011,"Underwood, Dillon and Powell",Approved,949-052-5728x9758,Lawrence and Sons,Low-Cost Premium for Young People,015efc33-97da-47eb-9edd-8e400e263e1e,Corporate,05-11-2024,31450,441,01-08-2024,01-10-2025,GB07EUIX16133304211844,015efc33-97da-47eb-9edd-8e400e263e1e,Linda Ware,"14816 Darren Village Apt. 752 North Taylorchester, TX 66320",001-450-639-3912x9946,jose45@thompson.com,Yes,15-08-2022,8561,No,Comprehensive Health Plan
2e017298-9bb5-4e57-992c-06fef1ff7ae1,CPT-43229,Monthly,c00f5ec0-71ba-4605-bbb7-39d014118708,30747,Dr. Gabrielle Baldwin,Andrews-Charles,Treatment: Conducted routine check-up and prescribed vitamins.',Step condition feeling support while want. Rich TV floor woman arrive worker similar.,Subject Democrat bar value performance have.,1967,"Stanley, Wright and Smith",Approved,164.354.9598x249,"Contreras, Pope and Woods",Critical Disease Specific Plans,4e9afa48-452f-4b33-9fc5-517d79e33e42,Individual,22-12-2024,78178,207,15-02-2021,22-08-2025,GB28XRIA97749995858651,4e9afa48-452f-4b33-9fc5-517d79e33e42,Kendra Webb,"8824 Jorge Stravenue Martinezhaven, OH 64350",572.182.3830x1395,jason39@hotmail.com,Yes,27-04-2022,4766,No,Disease-Specific Health Insurance Plans
043f1274-b78e-4d51-a6e1-e30d7890cdb9,CPT-99612,Monthly,5a3824f1-3af9-4f55-849f-585da350d0b4,68973,Dr. David Garza,Erickson-Farmer,Treatment: Conducted surgical intervention for lung cancer patients.',Anyone either blue growth interview require.,Walk magazine fall stay.,72772,"White, Lewis and Snyder",Approved,001-456-636-6042x27209,Young Group,Covers Ambulance Fees,ef3e15e6-9e1b-47eb-8516-c31bfb2e813a,Individual,18-06-2023,89464,418,25-03-2022,29-11-2023,GB53CRGP09677776091459,ef3e15e6-9e1b-47eb-8516-c31bfb2e813a,Rebekah Miller,"45814 Nash Common Suite 609 East Valerie, DC 44552",-10889,harristara@gmail.com,No,05-07-2021,7484,Yes,Senior Citizen Health Insurance Plans
c61f953b-d8ac-4db9-b546-857db7355bd3,CPT-48722,Annually,e1acfc7d-11a2-44e9-bbc0-e4b904eab4f1,58368,Dr. Jeremy Thomas,"Allen, Robinson and Miller",Treatment: Conducted postpartum evaluation and counseling on lactation.',Vote financial time successful population challenge explain. Right computer north get prove.,Activity past must hundred movie.,34674,Barnes Group,Approved,+1-454-172-3809x90412,Wright-Thompson,Critical Disease Specific Plans,30aa4e3a-aca6-4680-b3eb-e41ad7ab72f8,Corporate,12-03-2022,52411,561,18-10-2020,25-01-2023,GB51MYID47283680799941,30aa4e3a-aca6-4680-b3eb-e41ad7ab72f8,Jennifer Williams,"71469 Castro Landing Suite 633 Lindsayshire, CO 33104",001-456-018-5814x391,kevinfoster@hotmail.com,Yes,19-03-2024,656,No,Disease-Specific Health Insurance Plans
5ab20954-bab5-468a-aa58-3b363c374a1f,CPT-15745,Annually,29841329-301b-4be6-a7f0-ff3845d1fc78,76453,Dr. David Charles,Evans Ltd,Treatment: Performed hemodialysis for renal failure with continuous monitoring of vitals.','Admission Start Date:23-08-2024; Admission End: None; Treatment: Treatment: Performed hemodialysis for renal failure with continuous monitoring of vitals.'',Night executive parent dog our son.,58030,Buchanan Inc,Approved,-11514,"Beard, Hernandez and Murphy",Respiratory Health,b1eda62c-46c2-4766-94e8-2a44d7ee7b08,Family,24-10-2022,89231,25,02-09-2020,03-09-2023,GB77FCFN11096574773042,b1eda62c-46c2-4766-94e8-2a44d7ee7b08,Ashley Bishop,"2563 Sarah Passage Herreratown, AZ 29498",217.037.1711x0293,nbennett@hotmail.com,Yes,23-08-2024,8306,Yes,Senior Citizen Health Insurance Plans
8f78d178-1225-40cf-97b1-192f3d431314,CPT-68036,Monthly,4be162a2-0c39-4e9c-b4e2-bff1495f9968,57584,Dr. Mr. George Mcknight,Martin-Mcbride,Treatment: Assessed pre-surgery and provided comprehensive eye care instructions.','Admission Start Date:31-07-2023; Admission End: 31-05-2025; Treatment: Treatment: Assessed pre-surgery and provided comprehensive eye care instructions.'',Certainly himself teach group them job.,92996,"Wilson, Hernandez and English",Approved,+1-931-267-8748x5497,Sullivan PLC,Hospitalisation Benefits,367da6f6-05db-430f-9d55-dc10b67cbc18,Individual,17-10-2024,27840,780,24-09-2024,09-08-2025,GB91ARJJ05305260191844,367da6f6-05db-430f-9d55-dc10b67cbc18,Jason Young,"88850 Christopher Lights Johnsontown, ID 53277",(973)233-3809x1404,randall81@williams-price.net,Yes,31-07-2023,1695,No,Comprehensive Health Plan
c6520634-08ec-4362-8177-f43e98f99355,CPT-54841,Monthly,3d7ce151-06a7-4566-901a-4e5e40f70cf3,22653,Dr. Michael Sanchez,Lopez LLC,Treatment: Conducted angioplasty and monitored for complications.',Product join beautiful ahead school town least.,Continue learn box language.,66754,Moore-Figueroa,Approved,001-405-956-9442,"Matthews, Decker and Bird",Critical Disease Specific Plans,e757cf49-6d81-46e8-b844-32a3412f56fb,Family,28-06-2022,15413,384,06-05-2021,25-02-2023,GB44FELN68865319395955,e757cf49-6d81-46e8-b844-32a3412f56fb,Justin Hardy,"25993 Massey Wall Suite 012 Chadfort, AZ 01329",(613)533-3860x74257,davismelissa@yahoo.com,Yes,12-11-2023,3219,No,Disease-Specific Health Insurance Plans
6c5127c6-7dba-42c3-8cec-9b3efdad1744,CPT-37064,Annually,39f02ba7-ab6a-4f7c-8618-d8d915612021,51010,Dr. Madeline Gonzalez,Serrano and Sons,Treatment: Performed minor surgery for injury repair.','Admission Start Date:06-01-2025; Admission End: 17-03-2025; Treatment: Treatment: Performed minor surgery for injury repair.'',Simple campaign we grow mind.,59529,Gibson Group,Approved,(446)087-6350x91980,Campbell-Jordan,Eye and Vision Care,a7edca50-cabd-4e3d-87b8-c573d46a9b61,Individual,08-12-2024,12577,4,22-10-2023,11-07-2025,GB91IYQR91007420853898,a7edca50-cabd-4e3d-87b8-c573d46a9b61,Rachel Warren,"8820 White Extension Suite 353 Adkinsfurt, KS 14768",4603111232,ksmith@gmail.com,No,06-01-2025,1451,Yes,Comprehensive Health Plan
d72d3c02-99df-43ff-ad4a-dd0de936df7c,CPT-87183,Quarterly,a06f5c38-1456-4286-a2fa-aac5ec58d661,58697,Dr. Kevin Garcia,Moore-Wilson,Treatment: Conducted routine check-up and prescribed vitamins.',How serve true shake.,Hand bank bar whom they financial.,26723,Garcia Inc,Approved,(206)904-0852x17139,"Garcia, White and Diaz",Skin and Dermatology Care,275c619d-7aea-446a-ab23-2f5ab6faa4bb,Individual,02-12-2024,93228,262,30-10-2024,21-07-2025,GB09GRTA67914107857593,275c619d-7aea-446a-ab23-2f5ab6faa4bb,Lisa Webb,"8189 Jeffrey Dale East Holly, ND 93857",948.935.0600x92448,lclark@taylor-lopez.com,No,14-04-2020,8731,No,Comprehensive Health Plan
9fb8f5a1-7bdc-4ed1-8f27-c15ea2fccac2,CPT-58322,Monthly,a531d2bb-306f-465c-bdc3-314256ce97b0,27619,Dr. Terry Alvarez,"Schultz, Allen and Hicks",Treatment: Administered bronchodilators and oxygen therapy for chronic obstructive pulmonary disease (COPD).',Me sort dog draw party half suggest artist.,Where we place article speech if whole.,49978,Taylor Group,Rejected,522-836-9532x31285,Foster-Patterson,Critical Disease Specific Plans,34ae40d2-9547-4686-848c-a9795d3831cc,Individual,18-06-2024,28586,50,20-08-2023,15-10-2024,GB65JIYM18508645076032,34ae40d2-9547-4686-848c-a9795d3831cc,Amanda Brewer,"4340 Alan Flats Port Jessefort, MD 00971",047-576-0520x43810,bobbyryan@hotmail.com,Yes,14-02-2025,7858,No,Disease-Specific Health Insurance Plans
35c858a9-175b-4db6-b649-2e14be09674a,CPT-23926,Quarterly,d2e37010-827a-4c54-a8c3-0a89fd1d822f,23093,Dr. Jordan Knight,"Singh, Butler and Gregory",Treatment: Conducted angioplasty and monitored for complications.',Leg management character last. Good other long college.,Tv indeed action can federal know program baby.,35765,"Clay, Salazar and Wilson",Rejected,212-214-7408x8761,"Wong, Hodge and Ford",Cardiovascular Health,cc2291de-be55-439c-aa28-a6e28f469479,Family,07-10-2023,15078,948,17-10-2022,16-03-2024,GB37UGWA34996873292810,cc2291de-be55-439c-aa28-a6e28f469479,Sarah Ellison,"637 Lindsey Manors Port Bobbyhaven, AK 96142",001-119-829-4470x483,garrettstein@moss.biz,No,25-05-2022,3542,Yes,Senior Citizen Health Insurance Plans
